,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
616,Roald Dahl,4.08,Danny the Champion of the World,Childrens,Fiction,50695,2150,224,1975,621
617,Eckhart Tolle,4.13,The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,Self Help,147391,6795,229,1997,4609
618,David Foster Wallace,4.3,Infinite Jest,Fiction,Classics,64667,7845,1088,1996,4514
623,Janet Evanovich,4.03,One for the Money,Mystery,Fiction,442767,13808,320,1994,291
625,Ian McEwan,3.42,Amsterdam,Fiction,Contemporary,38660,2887,193,1998,4255
626,Ian McEwan,3.89,Atonement,Fiction,Historical,396543,15838,351,2001,935
631,Henri Charrière,4.24,Papillon,Nonfiction,Biography,47950,1673,544,1969,1120
632,Mitch Albom,4.09,Tuesdays with Morrie,Nonfiction,Autobiography,672153,21942,210,1997,382
635,Laura Esquivel,3.94,Like Water for Chocolate,Fiction,Romance,301889,7660,224,1989,35966
641,Alexander McCall Smith,3.77,The No. 1 Ladies' Detective Agency,Mystery,Fiction,208152,10268,233,1998,599
644,John Irving,4.08,The World According to Garp,Fiction,Classics,189950,4965,610,1978,9590
647,Bruce Catton,4.33,Never Call Retreat,History,Military History,1546,42,558,1965,3481
648,John Dos Passos,3.59,Three Soldiers,Fiction,Historical,943,102,362,1921,3109
655,Arturo Pérez-Reverte,3.81,The Club Dumas,Mystery,Fiction,30673,1741,362,1993,2719
657,Ann-Marie MacDonald,4.09,The Way the Crow Flies,Fiction,Historical,11819,1096,848,2003,200
658,Donald Miller,3.91,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Christian,Nonfiction,92479,3753,243,2003,387
660,Barbara Kingsolver,4.04,The Poisonwood Bible,Fiction,Historical,603754,21421,546,1998,5152
663,Jenna Jameson,3.75,How to Make Love Like a Porn Star: A Cautionary Tale,Nonfiction,Biography,10902,847,592,2004,2592
664,Annie Proulx,3.85,The Shipping News,Fiction,Contemporary,120513,4485,337,1993,1975
666,M. Scott Peck,4.07,Further Along the Road Less Traveled: The Unending Journey Towards Spiritual Growth,Psychology,Self Help,4995,106,252,1988,3638
667,Jacqueline Winspear,4.09,Pardonable Lies,Mystery,Historical,22745,1678,359,2005,315
668,William S. Burroughs,3.45,Naked Lunch,Fiction,Classics,66816,3073,289,1959,15066
672,Tom Wolfe,3.92,The Electric Kool-Aid Acid Test,Nonfiction,History,62603,1763,416,1968,1165
673,Jeannette Walls,4.26,The Glass Castle,Nonfiction,Autobiography,761631,46938,288,2005,375
677,Candace Bushnell,3.4,Sex and the City,Womens Fiction,Fiction,46869,1754,304,1996,1292
679,Luanne Rice,4.05,Beach Girls,Fiction,Romance,8241,240,448,2004,5844
680,Laurie Notaro,3.97,I Love Everybody (and Other Atrocious Lies),Humor,Nonfiction,9771,603,228,2004,4186
681,Laurie Notaro,3.92,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,Humor,Nonfiction,10121,453,223,2005,2245
682,Cesar Millan,3.73,"Cesar's Way: The Natural, Everyday Guide to Understanding and Correcting Common Dog Problems",Nonfiction,Animals,9178,1145,270,1997,195
683,Tom Robbins,3.75,Even Cowgirls Get the Blues,Fiction,Humor,46587,1713,365,1976,5327
686,Lama Surya Das,4.2,Awakening the Buddha Within: Eight Steps to Enlightenment,Religion,Spirituality,11932,323,432,1997,470
687,James Joyce,3.61,A Portrait of the Artist as a Young Man,Classics,Fiction,112454,4457,329,1916,4982
688,Azar Nafisi,3.59,Reading Lolita in Tehran: A Memoir in Books,Nonfiction,Autobiography,106309,7104,356,2003,1125
692,Vladimir Nabokov,3.89,Lolita,Classics,Fiction,574475,20845,417,1955,1547
696,William Golding,3.66,Lord of the Flies,Classics,Fiction,1872898,31300,182,1954,14233
701,Ford Madox Ford,3.72,The Good Soldier : A Tale of Passion,Fiction,Classics,20279,1342,229,1915,4809
702,Jaroslav Hašek,4.11,The Good Soldier Švejk,Fiction,Classics,12854,772,752,1921,553
703,Michael Crichton,3.84,Timeline,Fiction,Science Fiction,171895,4084,489,1999,1435
705,Michael Crichton,3.89,The Andromeda Strain,Science Fiction,Fiction,196928,3045,327,1969,909
712,Sena Jeter Naslund,4.03,"Ahab's Wife, or The Star-Gazer",Fiction,Historical,41080,2548,704,1999,345
713,Hunter S. Thompson,4.08,Fear and Loathing in Las Vegas,Fiction,Classics,267807,5560,204,1971,1864
717,Hunter S. Thompson,4.11,Fear and Loathing on the Campaign Trail '72,Nonfiction,Politics,17957,757,481,1973,2359
718,Amy Tan,3.91,The Joy Luck Club,Fiction,Historical,557357,7734,288,1989,1554
720,Dr. Seuss,4.35,The Lorax,Childrens,Childrens,245645,3599,72,1971,665
721,Joan Didion,3.88,The Year of Magical Thinking,Nonfiction,Autobiography,117012,8901,227,2005,631
725,Robert Ludlum,4.0,The Bourne Identity,Fiction,Thriller,362571,4291,566,1980,20014
726,Laura Ingalls Wilder,4.19,On the Banks of Plum Creek,Classics,Historical,84186,1470,358,1937,2111
727,Maud Hart Lovelace,4.31,Betsy and Joe,Classics,Young Adult,4428,132,336,1948,6559
728,Sydney Taylor,4.21,All-of-a-Kind Family,Historical,Childrens,21681,887,188,1951,941
730,Brian Jacques,4.12,Redwall,Fantasy,Young Adult,92652,3304,352,1986,945
735,Robin McKinley,3.85,Sunshine,Paranormal,Fantasy,33470,3945,405,2003,1292
736,Robin McKinley,3.77,Rose Daughter,Fantasy,Fantasy,17699,1058,304,1997,670
737,L.M. Montgomery,4.24,Anne of Green Gables,Classics,Fiction,610187,17490,320,1908,19842
742,Barbara Taylor Bradford,4.17,A Woman of Substance,Fiction,Romance,35575,670,830,1979,1278
743,Laura Ingalls Wilder,4.18,Little House in the Big Woods,Classics,Historical,206560,4882,198,1932,5460
744,Lynne Truss,3.87,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Nonfiction,Language,90577,4571,209,2003,299
748,Al Gore,3.75,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Nonfiction,Science,5800,468,328,2006,1389
751,Gore Vidal,4.2,Lincoln,Historical,Fiction,7621,471,672,1984,1935
754,Gore Vidal,4.08,Burr,Historical,Fiction,7531,531,430,1973,3454
755,Ruth Reichl,4.03,Comfort Me with Apples: More Adventures at the Table,Food and Drink,Autobiography,18071,995,302,2001,2664
756,Waris Dirie,4.12,Desert Flower,Nonfiction,Biography,15362,960,240,1998,295
757,Nora Ephron,3.67,I Feel Bad about My Neck: And Other Thoughts on Being a Woman,Nonfiction,Humor,38380,4848,137,2006,1467
758,Ben Elton,3.87,The First Casualty,Fiction,Historical,3854,248,444,2005,844
760,M.C. Beaton,3.72,Death of a Gossip,Mystery,Fiction,10550,840,179,1985,2044
762,Max Brooks,4.01,World War Z: An Oral History of the Zombie War,Horror,Fiction,380545,23656,342,2006,1480
769,Arthur Conan Doyle,4.1,The Hound of the Baskervilles,Classics,Mystery,206311,6446,256,1902,1759
771,Rodman Philbrick,4.0,Freak the Mighty,Young Adult,Realistic Fiction,40058,3953,169,1993,2622
774,Darren Shan,4.07,A Living Nightmare,Fantasy,Young Adult,46689,3163,272,2000,1878
775,D.C. Talk,4.21,"Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks",Christian,Nonfiction,18984,286,383,1997,990
776,Darren Shan,4.12,The Vampire's Assistant,Fantasy,Young Adult,35501,1388,256,2000,2649
777,Tucker Max,3.51,I Hope They Serve Beer in Hell,Nonfiction,Humor,52008,4396,288,2006,1484
779,Richard Bachman,4.11,The Long Walk,Horror,Fiction,92648,5188,370,1979,3367
780,Peter Robinson,4.12,In a Dry Season,Mystery,Mystery,7019,390,480,1999,290
782,Marian Keyes,3.94,Rachel's Holiday,Womens Fiction,Fiction,56410,1388,578,1997,1320
784,Isabel Allende,4.21,The House of the Spirits,Fiction,Magical Realism,158282,6360,448,1982,1536
785,Fannie Flagg,4.27,Fried Green Tomatoes at the Whistle Stop Cafe,Fiction,Historical,245679,5338,416,1987,2302
791,Sophie Kinsella,3.76,Shopaholic Takes Manhattan,Womens Fiction,Fiction,105462,2969,387,2001,629
792,Maya Angelou,4.41,The Complete Collected Poems,Poetry,Classics,7889,249,273,1986,2438
794,Jenny Nimmo,3.81,Midnight for Charlie Bone,Fantasy,Young Adult,36612,1792,416,2002,8478
796,Catherine Coulter,3.8,Devil's Embrace,Romance,Romance,3582,130,397,1982,1170
797,Marjane Satrapi,4.24,Persepolis 2: The Story of a Return,Sequential Art,Nonfiction,54729,2306,187,2001,580
798,Marjane Satrapi,3.85,Embroideries,Sequential Art,Sequential Art,16548,1514,144,2006,1955
800,Ryszard Kapuściński,4.37,The Shadow of the Sun,Nonfiction,Cultural,8760,701,336,1998,2196
801,Michelle Sagara,3.79,Cast in Shadow,Fantasy,Fantasy,15136,934,409,2005,2413
804,Kurt Vonnegut,3.86,Player Piano,Fiction,Science Fiction,40978,1638,341,1952,5575
805,George Orwell,3.84,Burmese Days,Fiction,Classics,17724,1110,376,1934,13956
806,Erica Jong,3.45,Fear of Flying,Fiction,Feminism,16612,1426,461,1973,477
809,Gabriel García Márquez,3.9,Love in the Time of Cholera,Fiction,Classics,354454,16946,348,1985,5593
810,Milan Kundera,4.09,The Unbearable Lightness of Being,Fiction,Classics,283641,12552,320,1984,566
812,Barack Obama,3.73,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Nonfiction,Politics,123572,4814,375,2006,1994
813,Mao Zedong,3.26,Quotations from Chairman Mao Tse-Tung,Politics,History,1509,162,311,1964,3960
814,Byron Katie,4.15,Loving What Is: Four Questions That Can Change Your Life,Self Help,Nonfiction,15108,759,352,2002,2846
819,Bill Bryson,4.05,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Nonfiction,Travel,303504,15990,397,1997,1006
820,Jonathan Lethem,3.88,The Fortress of Solitude,Novels,Fiction,19544,1429,528,2003,1717
821,Italo Calvino,4.18,Invisible Cities,Fiction,Fantasy,47395,3490,165,1972,746
822,Robert C. O'Brien,4.14,Mrs. Frisby and the Rats of NIMH,Fantasy,Childrens,154533,3126,240,1971,16165
826,Robert Sullivan,3.71,Rats: Observations on the History & Habitat of the City's Most Unwanted Inhabitants,Nonfiction,History,3480,529,272,2004,5520
827,Åsne Seierstad,3.77,The Bookseller of Kabul,Nonfiction,Autobiography,37438,2897,288,2002,1800
829,Curtis Sittenfeld,3.37,Prep,Fiction,Young Adult,56486,4618,420,2005,1535
830,Salman Rushdie,3.78,The Ground Beneath Her Feet,Fiction,Magical Realism,10143,572,576,1999,442
831,Bret Easton Ellis,3.59,Less Than Zero,Fiction,Contemporary,56629,2980,208,1985,14356
832,Francine Rivers,4.27,The Atonement Child,Christian Fiction,Christian,33786,1220,384,1997,1816
833,Kōbō Abe,3.91,The Woman in the Dunes,Fiction,Cultural,17034,1284,241,1962,10644
834,Kōbō Abe,3.66,The Box Man,Fiction,Cultural,3559,277,178,1973,4630
835,Jean-Paul Sartre,4.08,The Wall,Philosophy,Fiction,18057,554,183,1939,975
836,Jean-Paul Sartre,3.98,The Age of Reason,Philosophy,Fiction,10678,440,408,1945,1474
837,Deborah Spungen,4.09,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Nonfiction,Biography,5451,339,408,1983,5009
838,Margaret George,4.25,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",Historical,Fiction,24212,871,939,1986,1709
839,Alison Weir,4.18,Henry VIII: The King and His Court,History,Nonfiction,10680,272,642,2001,1983
840,Margaret George,4.18,The Memoirs of Cleopatra,Historical,Fiction,17152,1135,1139,1998,1139
841,Margaret Hodges,4.17,Saint George and the Dragon,Childrens,Childrens,6865,422,32,1984,3485
842,Wisława Szymborska,4.42,Poems New and Collected,Poetry,European Literature,2629,134,296,1998,2908
849,M.M. Kaye,3.98,Trade Wind,Historical,Romance,2611,132,553,1963,2725
850,M.M. Kaye,4.21,The Far Pavilions,Historical,Fiction,37436,1183,958,1978,9712
853,Tracy Kidder,4.21,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",Nonfiction,Biography,61882,4527,333,2003,3963
857,Fritjof Capra,3.97,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Science,Philosophy,15121,481,366,1975,623
858,Barbara W. Tuchman,4.03,The March of Folly: From Troy to Vietnam,History,Nonfiction,4754,355,447,1984,1888
859,Amartya Sen,3.8,"The Argumentative Indian: Writings on Indian History, Culture and Identity",Nonfiction,Cultural,6612,349,432,2005,3528
861,Wilson Rawls,4.06,Where the Red Fern Grows,Classics,Fiction,304557,9825,272,1961,6784
866,Franklin Foer,3.77,How Soccer Explains the World: An Unlikely Theory of Globalization,Nonfiction,Sports and Games,10767,770,261,2004,5387
868,Kim Edwards,3.65,The Memory Keeper's Daughter,Fiction,Contemporary,524432,18647,401,2005,1811
873,Noel Streatfeild,4.07,Ballet Shoes,Childrens,Classics,30254,1164,184,1936,1961
878,Ulysses S. Grant,4.29,Memoirs and Selected Letters,History,Biography,2106,85,1199,1972,733
879,Stephen King,3.65,Cell,Horror,Fiction,171440,5347,449,2006,4221
880,Richard Bachman,3.58,Roadwork,Horror,Fiction,22176,775,320,1981,2425
881,Richard Bachman,3.7,Thinner,Horror,Fiction,153338,2015,320,1984,846
882,Barry Schwartz,3.84,The Paradox of Choice: Why More Is Less,Nonfiction,Business,24316,1243,265,2004,7353
883,Robert D. Kaplan,4.11,The Ends of the Earth: A Journey to the Frontiers of Anarchy,Travel,Nonfiction,1282,77,496,1996,1389
884,Roger Lowenstein,4.18,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Economics,Business,19623,551,264,2000,5458
885,Walker Percy,3.69,The Moviegoer,Fiction,Classics,22225,1748,242,1961,2347
887,Ernest Hemingway,3.8,A Farewell to Arms,Classics,Fiction,230880,8184,293,1929,3375
888,Jon Krakauer,3.99,Under the Banner of Heaven: A Story of Violent Faith,Nonfiction,Religion,137700,9636,369,2003,262
889,Steve Martin,3.78,The Pleasure of My Company,Fiction,Humor,14440,1409,163,2003,283
890,Chris Gardner,4.19,The Pursuit of Happyness,Nonfiction,Biography,20736,749,320,2006,3153
891,Jodi Picoult,3.53,Picture Perfect,Fiction,Womens Fiction,49134,2772,369,1995,755
892,Jodi Picoult,4.0,The Pact,Fiction,Romance,250114,9714,512,1998,843
893,Jodi Picoult,4.07,My Sister's Keeper,Fiction,Contemporary,966587,32049,423,2004,466
894,Charles Frazier,3.85,Cold Mountain,Historical,Fiction,204674,5260,356,1997,626
899,Jeffrey Eugenides,3.84,The Virgin Suicides,Fiction,Contemporary,208261,8427,260,1993,574
901,Jostein Gaarder,3.91,Sophie's World,Philosophy,Fiction,165351,9060,403,1991,633
905,Diana Gabaldon,4.22,Outlander,Historical,Romance,688294,40932,850,1991,1560
907,Diana Gabaldon,4.44,A Breath of Snow and Ashes,Historical,Romance,118609,4640,980,2005,684
908,William Faulkner,3.86,The Sound and the Fury,Classics,Fiction,144538,6214,326,1929,385
910,Diana Gabaldon,4.39,Voyager,Historical,Romance,219754,9753,870,1993,968
911,Henepola Gunaratana,4.31,Eight Mindful Steps to Happiness: Walking the Buddha's Path,Religion,Spirituality,1118,45,288,2001,597
912,James Joyce,3.85,Dubliners,Classics,Fiction,103731,4816,207,1914,10690
913,James Joyce,3.67,Finnegans Wake,Fiction,Classics,10806,822,628,1939,1675
915,Arturo Pérez-Reverte,3.8,The Flanders Panel,Mystery,Fiction,16390,842,295,1990,6884
916,Anaïs Nin,3.67,Delta of Venus,Adult Fiction,Fiction,15670,1019,271,1977,1322
917,J. Maarten Troost,3.87,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,Travel,Nonfiction,19419,2133,272,2003,180
918,C.S. Lewis,4.25,The Chronicles of Narnia,Fantasy,Classics,444746,9506,767,1956,1690
919,Julia Alvarez,4.14,In the Time of the Butterflies,Historical,Fiction,48457,3519,324,1994,763
920,Iris Murdoch,3.88,The Bell,Fiction,Classics,5284,421,296,1958,2235
921,Iris Murdoch,3.74,A Severed Head,Fiction,Classics,3877,348,204,1961,1537
922,Haruki Murakami,4.17,The Wind-Up Bird Chronicle,Fiction,Magical Realism,183365,12117,607,1994,787
923,Dan Simmons,3.71,Children of the Night,Horror,Paranormal,6042,299,464,1992,1610
924,Dr. Seuss,4.16,Horton Hatches the Egg,Childrens,Childrens,35765,673,64,1940,2306
925,Susan Cooper,4.29,The Dark Is Rising Sequence,Fantasy,Young Adult,13921,669,1148,1984,1378
926,Toni Morrison,3.89,Sula,Fiction,Classics,48514,2718,192,1973,1837
927,Sinclair Lewis,3.77,It Can't Happen Here,Fiction,Classics,11252,1983,380,1935,821
928,Francine Rivers,4.49,Redeeming Love,Christian Fiction,Christian,180493,10211,464,1991,5225
930,Raymond Carver,4.19,What We Talk About When We Talk About Love,Short Stories,Fiction,39120,2568,159,1981,1115
932,Philip Gourevitch,4.25,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Nonfiction,History,24223,1474,356,1998,3656
934,Alice Walker,4.19,The Color Purple,Classics,Fiction,448914,11775,295,1982,5877
938,Chaim Potok,4.14,The Promise,Fiction,Classics,11519,539,368,1969,1649
939,Chaim Potok,4.2,My Name Is Asher Lev,Fiction,Classics,33239,2495,369,1972,5138
942,Robert R. McCammon,4.28,Swan Song,Horror,Fiction,48936,2902,956,1987,3871
944,Stephen King,3.91,The Dead Zone,Horror,Thriller,151779,3003,402,1979,1296
945,Richard Bachman,3.86,The Running Man,Horror,Fiction,84322,2464,317,1982,1365
946,Sylvia Plath,4.19,The Colossus and Other Poems,Poetry,Classics,9205,255,84,1960,1560
947,Philip Roth,3.92,American Pastoral,Fiction,Classics,53164,3885,432,1997,1203
948,John Cheever,4.27,The Stories of John Cheever,Short Stories,Fiction,13305,641,693,1978,12882
950,D.B.C. Pierre,3.59,Vernon God Little,Fiction,Contemporary,26109,1270,279,2003,2356
952,Michael Ondaatje,3.88,The English Patient,Fiction,Historical,101610,3967,320,1992,759
955,Marilynne Robinson,3.82,Housekeeping,Fiction,Novels,34956,4604,219,1980,1921
956,Sid Fleischman,3.55,The Whipping Boy,Historical,Fiction,20662,1250,96,1986,362
957,Cynthia Voigt,3.95,Dicey's Song,Young Adult,Fiction,16293,652,359,1982,1758
958,Madeleine L'Engle,4.38,The Time Trilogy,Fantasy,Fiction,6272,264,710,1963,2967
959,Michael Cunningham,3.93,The Hours,Fiction,Historical,117226,4539,230,1998,1009
963,Anne Rice,4.11,The Witching Hour,Horror,Fantasy,94525,3292,1207,1990,2858
964,Kelley Armstrong,4.05,Bitten,Fantasy,Fantasy,83676,4250,436,2001,3209
965,Albert Camus,3.98,The Plague,Fiction,Classics,126446,4215,308,1947,1200
966,Iain M. Banks,4.01,The Algebraist,Science Fiction,Fiction,16287,691,534,2004,1193
968,Eugene O'Neill,4.07,Long Day's Journey into Night,Plays,Drama,32735,819,179,1956,2740
970,Eugène Ionesco,4.04,The Bald Soprano and Other Plays,Plays,Drama,5573,115,160,1954,12842
971,J.M. Synge,3.68,The Playboy of the Western World and Other Plays,Plays,Drama,166,10,160,1907,9782
972,Luigi Pirandello,4.01,The Late Mattia Pascal,Classics,European Literature,11935,313,272,1904,2935
973,Cynthia Voigt,3.93,Homecoming,Young Adult,Fiction,19365,1182,416,1981,981
974,Marguerite Yourcenar,4.25,Memoirs of Hadrian,Historical,Fiction,14794,1167,347,1951,620
977,Robert Frost,4.31,"Collected Poems, Prose, and Plays",Poetry,Classics,5950,53,1036,1995,962
979,Tennessee Williams,3.98,A Streetcar Named Desire,Plays,Classics,243039,3444,107,1947,1328
981,George Bernard Shaw,3.79,Saint Joan,Plays,Classics,6165,241,160,1923,2843
982,Samuel Beckett,4.28,"Molloy, Malone Dies, The Unnamable",Fiction,Classics,7561,335,512,1958,813
989,Nancy Milford,3.94,Zelda,Biography,Nonfiction,6722,422,426,1970,473
990,Richard Russo,4.03,The Risk Pool,Fiction,Contemporary,5864,412,479,1988,2285
991,Louis-Ferdinand Céline,4.23,Journey to the End of the Night,Fiction,Classics,27015,1476,453,1932,10131
992,Louis-Ferdinand Céline,4.23,Voyage au bout de la nuit,Fiction,Classics,27016,1477,505,1932,2378
993,Thomas Wolfe,4.05,You Can't Go Home Again,Fiction,Classics,4148,269,711,1940,961
994,Thomas Wolfe,3.94,"Look Homeward, Angel",Fiction,Classics,11614,839,644,1929,15915
