,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
288,Jenny Offill ,4.0,       Sparky! ,Childrens,Childrens,3572,600,32,2014,491
289,Anne Mercier ,4.33,       A Very Xander Christmas ,Romance,Novella,1744,125,32,2014,618
290,Daniel Crocker ,4.56,       The One Where I Ruin Your Childhood ,Poetry,See top shelves…,9,0,32,2015,2841
291,Jordan Castillo Price ,3.75,       Payback ,Romance,Paranormal,1181,175,33,2008,1235
292,Rue Volley ,4.51,       Torn ,Erotica,See top shelves…,45,10,33,2012,896
293,Dana Burkey ,3.69,       Just Pretending ,Young Adult,Romance,157,67,33,2014,1068
294,Petra March ,4.24,       All the Skies I Will Not See ,Young Adult,Contemporary,25,21,33,2015,2676
296,Janet Ahlberg ,4.24,       Each Peach Pear Plum ,Childrens,Childrens,14312,520,34,1978,6669
297,Karma Wilson ,4.26,       Bear Snores On ,Childrens,Childrens,26790,720,34,2002,681
298,Karma Wilson ,4.26,       Bear Snores On ,Childrens,Childrens,26791,720,34,2002,196
299,P.J. LaRue ,4.46,       The Mystic Princesses and the Whirlpool ,Childrens,Fantasy,123,39,34,2012,3288
300,P.J. LaRue ,4.46,       The Mystic Princesses and the Whirlpool ,Childrens,Fantasy,123,39,34,2012,3419
301,Livia Ellis ,3.63,       Memoirs of a Gigolo Volume One ,Adult Fiction,Romance,263,74,34,2012,10513
303,Martin Luther King Jr. ,4.67,       Letter from the Birmingham Jail ,Nonfiction,History,3582,298,35,1963,6390
304,Trillium ,4.0,       Toni's Dilemma ,Erotica,Romance,11,4,35,2011,96
305,Khelsey Jackson ,3.95,       First Bite ,Young Adult,Romance,95,31,35,2013,446
306,Robert Rite ,2.43,       Be healed - How to Unlock the Supernatural Healing Power of God ,Christian,Self Help,7,1,35,2013,9944
307,Echo Shea ,4.14,       Light a Candle for the Beast ,Fantasy,Fantasy,96,61,35,2014,3468
308,D.M. Wolfenden ,4.4,       Carly ,Mystery,Dark,60,38,35,2015,1998
309,Jamie Sullivan ,3.99,       Prom and Other Hazards ,Lgbt,Romance,71,22,35,2016,5670
310,Lynley Dodd ,4.29,       Hairy Maclary from Donaldson's Dairy ,Childrens,Childrens,12618,222,36,1983,533
311,Alexandra Day ,4.24,"       Good Dog, Carl ",Childrens,Childrens,8696,340,36,1985,1122
312,Alexandra Day ,4.24,"       Good Dog, Carl ",Childrens,Childrens,8691,340,36,1985,244
313,Shaun Tan ,4.54,       The Red Tree ,Childrens,Childrens,4457,560,36,2000,1295
314,G.D. Falksen ,3.89,       A Cats Steampunk Alphabet ,Science Fiction,Science Fiction,73,11,36,2012,297
315,J.S. Morbius ,3.69,       Addicted To Charlie ,Adult Fiction,Romance,13,4,36,2012,3992
316,Cesar Nascimento ,3.67,       The Remaining Difficulty ,Poetry,Contemporary,27,11,36,2012,564
317,Drew Daywalt ,4.42,       The Day the Crayons Quit ,Childrens,Childrens,36592,3885,36,2013,862
318,Kirstin Pulioff ,3.87,       The Ivory Tower ,Young Adult,Short Stories,157,38,36,2013,2542
319,Laura Bailey ,3.1,       Surrender To Me ,Erotica,Adult Fiction,418,31,36,2013,1430
320,Laura Bailey ,3.1,       Surrender To Me ,Erotica,Adult Fiction,418,31,36,2013,300
321,Leonard Petracci ,3.86,       The Lucienne Twins ,Horror,Short Stories,76,14,36,2014,40399
322,Maurice Sendak ,4.22,       Where the Wild Things Are ,Childrens,Childrens,716983,10578,37,1963,499
323,Maurice Sendak ,4.22,       Where the Wild Things Are ,Childrens,Childrens,717058,10580,37,1963,1888
324,Warsan Shire ,4.33,       Teaching My Mother How to Give Birth ,Poetry,Feminism,11048,957,37,2011,386
325,Red Phoenix ,4.14,       Brie's First Day of Submissive Training ,Erotica,Adult Fiction,2517,179,37,2012,1134
326,Kevin Rau ,3.79,       Gatecrasher ,Comics,Fiction,94,2,37,2012,879
327,David      Haynes ,3.76,       Mask of the Macabre ,Horror,Short Stories,112,33,37,2013,1570
328,Tamara Hoffa ,4.02,       Roping Love ,Romance,Westerns,96,43,37,2013,2945
329,Angel  Martinez ,3.87,       Prisoner 374215 ,Romance,Science Fiction,1220,191,37,2013,845
330,Zack Love ,4.58,       The Doorman ,Short Stories,Fiction,84,48,37,2014,3004
331,Graham Oakley ,4.33,       The Church Mice at Christmas ,Childrens,Holiday,174,22,38,1980,911
332,Syd McGinley ,3.4,       What Worse Place Can I Beg in Your Love? ,Erotica,Romance,546,75,38,2008,9223
333,Amaleen Ison ,4.19,       The Trouble with Nightingale ,Young Adult,Academic,42,22,38,2011,1567
334,K.B. Miller ,4.2,       Haunted Moon ,Fantasy,Paranormal,278,103,38,2012,5078
335,K.B. Miller ,4.2,       Haunted Moon ,Fantasy,Paranormal,278,103,38,2012,7221
336,Victoria Champion ,3.89,       Song of the Mourning Dove: Dark Fairy Tales ,Horror,See top shelves…,9,1,38,2012,553
337,Liliana Hart ,3.98,       A MacKenzie Christmas ,Romance,Contemporary,2206,101,38,2012,815
338,Karli  Perrin ,3.7,       The Gift ,New Adult,Contemporary,339,97,38,2013,669
339,Paul Di Filippo ,3.68,       How To Write Science Fiction ,Language,Nonfiction,40,8,39,2011,830
340,Anne M. Carpenter ,4.05,       Hidden Intent ,Suspense,Short Stories,38,10,39,2011,100
341,Sofia Grey ,3.84,       Come to Me ,Fantasy,Romance,81,27,39,2013,4614
342,Kathleen   Lee ,3.65,       Midnight Mistletoe ,Romance,Holiday,122,35,39,2014,990
345,Margery Williams Bianco ,4.29,       The Velveteen Rabbit ,Childrens,Classics,200601,3071,40,1922,1049
346,Margery Williams Bianco ,4.29,       The Velveteen Rabbit ,Childrens,Classics,200614,3071,40,1922,1658
347,Margery Williams Bianco ,4.29,       The Velveteen Rabbit ,Childrens,Classics,200616,3071,40,1922,2426
348,Margery Williams Bianco ,4.29,       The Velveteen Rabbit ,Childrens,Classics,200628,3070,40,1922,2473
349,Ezra Jack Keats ,4.14,       The Snowy Day ,Childrens,Childrens,87532,2935,40,1962,1180
350,Ezra Jack Keats ,4.14,       The Snowy Day ,Childrens,Childrens,87549,2935,40,1962,353
351,Maurice Sendak ,4.05,       In the Night Kitchen ,Childrens,Childrens,14912,792,40,1970,2819
352,Jack Prelutsky ,4.15,       Nightmares: Poems to Trouble Your Sleep ,Poetry,Holiday,273,47,40,1976,14575
353,Laura Joffe Numeroff ,4.25,       If You Give a Mouse a Cookie ,Childrens,Childrens,227139,3547,40,1985,1378
354,Laura Joffe Numeroff ,4.25,       If You Give a Mouse a Cookie ,Childrens,Childrens,227138,3547,40,1985,988
355,Laura Joffe Numeroff ,4.25,       If You Give a Mouse a Cookie ,Childrens,Childrens,227206,3548,40,1985,10288
356,Ursula K. Le Guin ,4.08,       Catwings ,Fantasy,Childrens,6555,612,40,1988,1565
357,Michael Rosen ,4.28,       We're Going on a Bear Hunt ,Childrens,Childrens,37317,1292,40,1989,472
358,Michael Rosen ,4.28,       We're Going on a Bear Hunt ,Childrens,Childrens,37317,1294,40,1989,1569
359,Bill Martin Jr. ,4.22,       Chicka Chicka Boom Boom ,Childrens,Childrens,130398,3976,40,1989,1254
360,Antonia Barber ,4.31,       The Mousehole Cat ,Childrens,Childrens,1514,94,40,1990,1976
361,Marissa Moss ,4.0,       Amelia's Notebook ,Childrens,Fiction,5235,160,40,1995,1293
362,Marissa Moss ,4.0,       Amelia's Notebook ,Childrens,Fiction,5233,160,40,1995,462
363,Peggy Rathmann ,4.17,       Officer Buckle and Gloria ,Childrens,Childrens,27392,1640,40,1995,713
364,Kevin Henkes ,4.2,       Lilly's Purple Plastic Purse ,Childrens,Childrens,27541,991,40,1996,807
365,Bill Cosby ,3.47,       The Best Way to Play: A Little Bill Book ,Childrens,Fiction,385,20,40,1997,374
366,Ian Falconer ,4.13,       Olivia ,Childrens,Childrens,56292,1557,40,2000,658
367,Ian Falconer ,4.13,       Olivia ,Childrens,Childrens,56293,1557,40,2000,628
368,Ian Falconer ,4.13,       Olivia ,Childrens,Childrens,56292,1557,40,2000,632
369,David Shannon ,4.07,       Duck On A Bike ,Childrens,Childrens,13177,517,40,2002,1047
370,Kate McMullan ,3.95,       I Stink! ,Childrens,Childrens,4511,413,40,2002,1750
371,Mo Willems ,4.29,       Don't Let the Pigeon Drive the Bus! ,Childrens,Childrens,68672,3319,40,2003,400
372,Mo Willems ,4.26,       Knuffle Bunny: A Cautionary Tale ,Childrens,Childrens,41396,2449,40,2004,802
373,Mo Willems ,4.36,       The Pigeon Wants a Puppy! ,Childrens,Childrens,20540,822,40,2008,984
374,Susan Marie Swanson ,3.87,       The House in the Night ,Childrens,Childrens,7301,1208,40,2008,1767
375,Bob Shea ,4.02,       Dinosaur vs. Bedtime ,Childrens,Animals,4742,299,40,2008,4810
376,Cynthia Rylant ,4.03,       Snow ,Childrens,Childrens,779,123,40,2008,1411
377,Michael Ian Black ,4.0,       Chicken Cheeks ,Childrens,Animals,2069,352,40,2009,95
378,Jerry Pinkney ,4.24,       The Lion and the Mouse ,Childrens,Childrens,20968,2817,40,2009,5970
379,Joyce Sidman ,4.08,       Swirl by Swirl: Spirals in Nature ,Childrens,Poetry,3013,371,40,2011,478
380,Axel Howerton ,4.38,       Living Dead at Ziegfreidt and Roy ,Horror,Horror,26,3,40,2011,1428
381,Mo Willems ,4.4,       The Duckling Gets a Cookie!? ,Childrens,Childrens,9344,699,40,2012,4209
382,Tee Morris ,3.59,       Aladdin and His Wonderfully Infernal Device ,Science Fiction,Fantasy,147,26,40,2012,1627
383,Brett Axel ,4.48,       Goblinheart ,Childrens,Lgbt,164,36,40,2012,685
384,Aubrey Wynne ,4.0,"       Merry Christmas, Henry ",Holiday,Romance,128,102,40,2013,1134
385,Aubrey Wynne ,4.0,"       Merry Christmas, Henry ",Holiday,Romance,128,102,40,2013,1530
386,Rhonda Patton ,4.51,       African Safari with Ted and Raymond ,Childrens,See top shelves…,68,13,40,2013,920
387,Aaron Becker ,4.35,       Quest ,Childrens,Fantasy,3533,504,40,2014,399
388,Melissa McClone ,3.79,       Mistletoe Magic ,Holiday,Romance,1811,274,41,2013,2574
389,Donna K. Weaver ,4.31,       Hope's Watch ,Romance,Romance,68,18,41,2013,16069
390,Othen Donald Dale Cummings ,4.39,       An Elephant Is On My House: And Other Poems ,Poetry,Childrens,122,31,41,2014,1113
391,Othen Donald Dale Cummings ,4.39,       An Elephant Is On My House: And Other Poems ,Poetry,Childrens,122,31,41,2014,695
392,Carrie Hope Fletcher ,3.94,       Winters' Snow ,Romance,Short Stories,1081,117,41,2016,3923
395,Gemma Farrow ,4.47,       Beneath the Willow ,Horror,Fantasy,143,78,42,2013,3124
396,Julieanne Lynch ,4.43,       A Dance for Fools ,Adult Fiction,See top shelves…,37,23,42,2014,7068
397,Angela Majette ,4.0,       The Pretty Poodle ,Childrens,Childrens,8,3,42,2014,3881
398,Jaycee Edward ,3.89,       Dragons ,Romance,Contemporary,64,32,42,2015,5035
399,Julianne MacLean ,3.65,       The Rebel ,Romance,Romance,1015,101,43,2011,888
400,Veronica Roth ,4.17,       Free Four: Tobias Tells the Divergent Knife-Throwing Scene ,Young Adult,Science Fiction,89929,4775,43,2012,324
401,Sara Fawkes ,3.82,       Anything He Wants 2: The Contract ,Adult Fiction,Romance,5591,121,43,2012,901
402,Jennifer Loren ,3.72,       The Hand That Holds Mine ,Romance,Romance,75,12,43,2012,536
403,Amber Richards ,3.91,       Preserve Your Family Pictures: How To Save Photo Heirlooms for Future Generations ,Art,Nonfiction,46,11,43,2014,779
405,Ludwig Bemelmans ,4.22,       Madeline ,Childrens,Childrens,178454,1734,44,1939,4942
406,Ludwig Bemelmans ,4.22,       Madeline ,Childrens,Childrens,178457,1735,44,1939,9335
407,Ludwig Bemelmans ,4.22,       Madeline ,Childrens,Childrens,178457,1735,44,1939,15722
408,Ludwig Bemelmans ,4.22,       Madeline ,Childrens,Childrens,178474,1735,44,1939,6692
409,Virginia Lee Burton ,4.29,       The Little House ,Childrens,Childrens,35694,1076,44,1942,6272
410,Dr. Seuss ,4.35,"       Oh, The Places You'll Go! ",Childrens,Childrens,284709,4587,44,1990,825
411,Dr. Seuss ,4.35,"       Oh, The Places You'll Go! ",Childrens,Childrens,284751,4588,44,1990,1138
412,Saga Berg ,3.48,"       Nordic Fairies, Part 1: Nordic Fairies ",Fantasy,Young Adult,467,96,44,2012,397
413,Katy Regnery ,4.07,       The Christmas Wish ,Holiday,Romance,259,99,44,2013,1523
414,Ashlyn Forge ,3.79,       Caterpillar ,Science Fiction,Romance,135,72,44,2014,9002
415,R.G. Westerman ,4.13,       Ash: Book One in the Rising Ash Saga ,Science Fiction,Horror,15,6,44,2016,392
416,Eva Natsumi ,2.95,       Drowning Ophelia ,Paranormal,Romance,41,18,45,2012,2515
417,Jami Davenport ,3.91,       Love at First Snow: Seattle Sockeyes Hockey ,Sports and Games,Romance,415,43,45,2012,5117
418,Marisa Cleveland ,3.68,       The Valentine Challenge ,Contemporary,Romance,85,26,45,2013,1688
419,Jenna Travis ,4.11,       Masked ,Adult Fiction,Erotica,61,20,45,2014,1078
421,Seamus Heaney ,4.29,       Death of a Naturalist ,Poetry,Cultural,2096,120,46,1966,6256
422,Debora Dennis ,4.0,       The Kandy Shoppe ,Romance,See top shelves…,17,8,46,2011,3433
423,P.H. Dillard ,3.73,       Isaac ,Paranormal,Paranormal,30,7,46,2011,791
424,David  Nicol ,4.08,       Hannibal House ,Horror,See top shelves…,13,7,46,2012,1252
425,Tina Traverse ,4.59,"       Forever, Christian ",Family,Nonfiction,61,7,46,2012,1452
426,Tina Traverse ,4.59,"       Forever, Christian ",Family,Nonfiction,61,7,46,2012,1886
427,Phylline Phillips ,4.69,       Homeward Bound: A Journey Of Faith ,Christian,Inspirational,13,0,46,2013,1829
428,R.K. Pavia ,4.5,       The Soul Bearer - and other poems ,Poetry,Fantasy,16,9,46,2013,370
429,Fox Emerson ,3.73,       A Boy Called Q ,Romance,Lgbt,66,23,46,2016,6580
431,Anita Philmar ,3.14,       Hog-Tied and Branded ,Adult Fiction,Romance,37,25,47,2011,494
432,Tammy Tate ,4.15,       The Spirit Path ,Science Fiction,See top shelves…,54,18,47,2013,2223
433,L.A. Witt ,3.9,       Payoff ,Romance,Romance,815,173,47,2014,1392
434,Casey L. Bond ,4.19,"       Sin, Part 1 ",Romance,Adult Fiction,716,132,47,2014,1420
438,Richard Connell ,3.92,       The Most Dangerous Game ,Classics,Short Stories,37526,1275,48,1924,383
439,Richard Connell ,3.92,       The Most Dangerous Game ,Classics,Short Stories,37538,1276,48,1924,534
440,Watty Piper ,4.15,       The Little Engine That Could ,Childrens,Childrens,87179,1213,48,1930,16901
441,Watty Piper ,4.15,       The Little Engine That Could ,Childrens,Childrens,87183,1213,48,1930,18600
442,Watty Piper ,4.15,       The Little Engine That Could ,Childrens,Childrens,87191,1213,48,1930,3292
443,Watty Piper ,4.15,       The Little Engine That Could ,Childrens,Childrens,87245,1213,48,1930,6084
444,Jean de Brunhoff ,4.08,       The Story of Babar ,Childrens,Childrens,53848,386,48,1931,11642
445,Jean de Brunhoff ,4.08,       The Story of Babar ,Childrens,Childrens,53849,386,48,1931,10588
446,Jean de Brunhoff ,4.08,       The Story of Babar ,Childrens,Childrens,53849,386,48,1931,5583
447,Jean de Brunhoff ,4.08,       The Story of Babar ,Childrens,Childrens,53857,386,48,1931,1866
448,Jun'ichirō Tanizaki ,4.11,       In Praise of Shadows ,Nonfiction,Cultural,7991,670,48,1933,17337
449,Esphyr Slobodkina ,4.13,"       Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business ",Childrens,Childrens,78233,1319,48,1940,1034
450,Esphyr Slobodkina ,4.13,"       Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business ",Childrens,Childrens,78233,1319,48,1940,3050
451,Esphyr Slobodkina ,4.13,"       Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business ",Childrens,Childrens,78233,1319,48,1940,399
452,Esphyr Slobodkina ,4.13,"       Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business ",Childrens,Childrens,78234,1319,48,1940,2950
453,H.A. Rey ,4.13,       Curious George ,Childrens,Childrens,115233,1022,48,1941,4723
454,H.A. Rey ,4.13,       Curious George ,Childrens,Childrens,115235,1022,48,1941,8691
455,Margaret Wise Brown ,4.11,       The Runaway Bunny ,Childrens,Childrens,60162,851,48,1942,4137
456,Margaret Wise Brown ,4.11,       The Runaway Bunny ,Childrens,Childrens,60170,851,48,1942,8974
457,Marcia Brown ,4.23,       Stone Soup ,Childrens,Childrens,39895,648,48,1947,344
458,Dylan Thomas ,4.16,       A Child's Christmas in Wales ,Holiday,Poetry,4701,479,48,1952,670
459,Marie Hall Ets ,3.67,       Nine Days to Christmas: A Story of Mexico ,Childrens,Holiday,1044,150,48,1959,1044
460,René Goscinny ,4.17,       Asterix the Gaul ,Sequential Art,Sequential Art,20622,420,48,1960,3762
461,René Goscinny ,4.3,       Asterix and Cleopatra ,Sequential Art,Sequential Art,9044,218,48,1965,1925
462,Arlene Mosel ,4.2,       Tikki Tikki Tembo ,Childrens,Childrens,60207,879,48,1968,2184
463,Arlene Mosel ,4.2,       Tikki Tikki Tembo ,Childrens,Childrens,60207,879,48,1968,2086
464,Arlene Mosel ,4.2,       Tikki Tikki Tembo ,Childrens,Childrens,60208,881,48,1968,1342
465,Samad Behrangi ,4.13,       ماهی سیاه کوچولو ,Fiction,Childrens,9651,510,48,1969,2921
466,Raymond Briggs ,4.3,       Father Christmas ,Holiday,Childrens,3358,104,48,1973,3464
467,Hal  Foster ,4.47,       Prince Valiant Vol. 1: The Prophecy ,Sequential Art,Sequential Art,72,3,48,1977,4435
468,Janosch ,4.33,"       Oh, wie schön ist Panama ",Childrens,European Literature,5042,61,48,1978,1624
469,Stan Berenstain ,4.17,       The Berenstain Bears and the Spooky Old Tree ,Childrens,Childrens,7072,235,48,1978,5495
470,Janell Cannon ,4.23,       Stellaluna ,Childrens,Childrens,100679,1393,48,1993,5956
471,Janell Cannon ,4.23,       Stellaluna ,Childrens,Childrens,100680,1393,48,1993,3541
472,Janell Cannon ,4.23,       Stellaluna ,Childrens,Childrens,100681,1395,48,1993,1362
473,Hiawyn Oram ,4.19,"       The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1) ",Fantasy,Classics,4960,54,48,2004,2492
474,Alec Greven ,3.81,       How to Talk to Girls ,Nonfiction,Childrens,290,91,48,2008,962
475,Ari Berk ,4.25,       The Secret History of Mermaids and Creatures of the Deep ,Mythology,Fantasy,281,20,48,2009,2595
476,Patricia C. McKissack ,4.22,       Never Forgotten ,Poetry,Childrens,525,129,48,2011,5552
477,Chantilly White ,4.25,       Pearls of Wisdom ,Historical,Romance,40,13,48,2012,978
478,Valentine D'Arcy Sheldon ,4.66,       The Christmas Tree Elf ,Holiday,Childrens,29,12,48,2013,866
479,Karen Brueggeman ,4.44,       Fruzzle's Mystery Talent: A Bed Time Fantasy Story for Children ages 3-10 ,Fantasy,Childrens,70,21,48,2013,8849
480,Karen Brueggeman ,4.44,       Fruzzle's Mystery Talent: A Bed Time Fantasy Story for Children ages 3-10 ,Fantasy,Childrens,70,21,48,2013,4005
481,Cooper Davis ,3.58,       Boys of Summer ,Romance,Contemporary,1263,141,49,2009,5359
482,Cooper Davis ,3.58,       Boys of Summer ,Romance,Contemporary,1263,141,49,2009,5501
483,Jack Brighton ,3.0,       In the dark  ,Erotica,Romance,129,19,49,2010,760
484,سارة درويش ,3.59,       مشاعر مُرهَقة ,Romance,Novels,1832,219,49,2010,723
485,سارة درويش ,3.59,       مشاعر مُرهَقة ,Romance,Novels,1832,219,49,2010,648
486,June Gray ,3.98,       Disarm ,Romance,Adult Fiction,3133,210,49,2012,2080
487,Christine Ashworth ,4.42,       Christmas Star (StarTide Agency Bk 1) ,Romance,Holiday,31,10,49,2014,291
488,Elias Zapple ,5.0,       A Christmas Carol... Slimed ,Humor,Holiday,9,1,49,2014,6000
489,Alan Moore ,4.37,       Batman: The Killing Joke ,Sequential Art,Sequential Art,146250,4287,50,1988,1575
490,T.A. Webb ,3.89,       City Knight: Working It ,Romance,Contemporary,561,127,50,2013,653
491,Thomas  Jenner ,3.52,       Kellie's Diary #1 ,Horror,Horror,2180,213,50,2013,886
492,Tasha Hoggatt ,4.07,       What Makes You Great? ,Self Help,Nonfiction,15,9,50,2013,622
493,Sean Dryden ,4.19,       Adventure-Pom! ,Animals,Childrens,48,7,50,2013,1735
494,Bill Konigsberg ,3.7,"       Openly, Honestly ",Lgbt,Young Adult,962,142,50,2017,689
495,Jon Scieszka ,4.2,       The Stinky Cheese Man and Other Fairly Stupid Tales ,Childrens,Childrens,86607,2104,51,1992,26995
496,Valerie Douglas ,3.53,       Not Magic Enough ,Fantasy,Romance,70,15,51,2011,1095
